channel_name,Title,Video_id,Published_date,Month,Views,Likes,Comments,Duration
Jamie O'Brien,The Flintstones surfing party waves in Waikiki 🤣,YZQHDOyAd9Y,2023-10-10 18:00:13+00:00,Oct,11323,381,8,0 days 00:00:14
Jamie O'Brien,This river wave is impossible to surf😳,TilQtC5GXCM,2023-10-10 18:00:10+00:00,Oct,11709,440,7,0 days 00:00:23
Jamie O'Brien,I FOUND THE BEST RIVER WAVE IN AMERICA 🇺🇸,bs1-zxKnuuQ,2023-10-09 19:00:21+00:00,Oct,114746,2385,148,0 days 00:16:42
Jamie O'Brien,He got sent to Davy Jones locker 😭☠️,gGX8vrvoWhE,2023-10-09 18:00:30+00:00,Oct,25108,711,21,0 days 00:00:07
Jamie O'Brien,Have you ever surfed in the middle of America??,oLexRHyyrfc,2023-10-09 18:00:20+00:00,Oct,9207,314,3,0 days 00:00:10
Jamie O'Brien,What not to do surfing in Hawaii 😳,cKElLToLBtg,2023-10-09 17:00:30+00:00,Oct,17363,591,26,0 days 00:00:04
Jamie O'Brien,Mark Sanchez vs Jamie O’Brien!🏈🏄🏽‍♂️,bLk2xQ0MNmM,2023-10-09 17:00:22+00:00,Oct,9384,206,5,0 days 00:00:06
Jamie O'Brien,Tandem surfing perfect waves in Mexico!,K7DXFl3dUEY,2023-10-09 17:00:13+00:00,Oct,10330,256,10,0 days 00:00:17
Jamie O'Brien,Surfing huge waves in Waikiki!!,bX3XlxOPGq8,2023-10-08 22:00:14+00:00,Oct,26209,1115,30,0 days 00:00:13
Jamie O'Brien,Surfer almost lands on photographers head!!,8xyPHKd8xtc,2023-10-08 22:00:08+00:00,Oct,12824,445,4,0 days 00:00:13
Jamie O'Brien,Slip n slide to the moon!! 🚀,28_lI9SvREs,2023-10-08 22:00:01+00:00,Oct,10806,225,5,0 days 00:00:05
Jamie O'Brien,FaceTiming Kelly Slater at his wavepool🤣,e4XlmBIgXEc,2023-10-08 21:00:27+00:00,Oct,29741,1335,35,0 days 00:00:25
Jamie O'Brien,This is the most expensive wave in the world!,99-CGh-qPCY,2023-10-08 21:00:03+00:00,Oct,26521,1192,24,0 days 00:00:47
Jamie O'Brien,Celebrated a little early😅🤣,_6dsu0I3x18,2023-10-06 18:00:22+00:00,Oct,206124,6225,95,0 days 00:00:12
Jamie O'Brien,This barrel was massive!,C7KfA28VlIM,2023-10-06 18:00:09+00:00,Oct,336292,10951,63,0 days 00:00:19
Jamie O'Brien,The perfect Pipeline barrel 🤩,GJ130fQBl04,2023-10-06 18:00:07+00:00,Oct,17972,850,12,0 days 00:00:09
Jamie O'Brien,Would you send it down this?😳,zMlBtw6FqGc,2023-10-06 17:00:44+00:00,Oct,10876,301,6,0 days 00:00:09
Jamie O'Brien,Barrel so big you can see through the other side😳,wuZcoEMCKvw,2023-10-06 17:00:42+00:00,Oct,10532,432,10,0 days 00:00:06
Jamie O'Brien,Stepping off onto a perfect wave🤩,GL-4AWGg-_Q,2023-10-06 00:00:11+00:00,Oct,43375,1982,22,0 days 00:00:19
Jamie O'Brien,Perfect barrels in the middle of the ocean🌊,op5YV4W5RnU,2023-10-05 23:00:22+00:00,Oct,15115,653,19,0 days 00:00:13
Jamie O'Brien,How fast is this water moving??😳,KSsnzvukls0,2023-10-05 22:00:22+00:00,Oct,8963,280,18,0 days 00:00:24
Jamie O'Brien,This isn’t gonna end well…,WoWZzX_nZFc,2023-10-05 22:00:15+00:00,Oct,13213,389,22,0 days 00:00:12
Jamie O'Brien,Surfing massive Pipeline on my softop!,b4ICWtWjbMs,2023-10-05 20:00:16+00:00,Oct,12185,497,7,0 days 00:00:07
Jamie O'Brien,This cameraman needs a raise😂,sbNkn-1BvMA,2023-10-04 22:00:34+00:00,Oct,11776,371,12,0 days 00:00:07
Jamie O'Brien,Party wave on the sider 🕺🏽,EH4pyX4oA9k,2023-10-04 22:00:06+00:00,Oct,18189,515,5,0 days 00:00:10
Jamie O'Brien,Taking off behind the peak 🌊,zU-IbJUCGJU,2023-10-04 21:00:27+00:00,Oct,15884,489,6,0 days 00:00:08
Jamie O'Brien,That one hurt😳🤣,ABtzYY21O8M,2023-10-04 21:00:03+00:00,Oct,8465,168,3,0 days 00:00:06
Jamie O'Brien,Going for the biggest board transfer ever!!,4QNTO1ziHyM,2023-10-04 21:00:02+00:00,Oct,23470,652,4,0 days 00:00:08
Jamie O'Brien,This massive river breach formed crazy waves!,NdOROVsFG7w,2023-10-03 18:00:16+00:00,Oct,9674,286,3,0 days 00:00:28
Jamie O'Brien,Surfing next to massive shipwreck😳,gR3ew_a65IM,2023-10-03 18:00:16+00:00,Oct,13216,369,4,0 days 00:00:10
Jamie O'Brien,How to paddle out faster 🤔,dPV2iq34BCs,2023-10-03 17:00:32+00:00,Oct,11225,0,8,0 days 00:00:27
Jamie O'Brien,All the way to the sand😳🤣,jW613ZmOTUI,2023-10-03 17:00:25+00:00,Oct,21071,561,11,0 days 00:00:12
Jamie O'Brien,Dogs love party waves too!!,G7sEcWE6RPQ,2023-10-03 17:00:08+00:00,Oct,27995,1104,27,0 days 00:00:30
Jamie O'Brien,The jet ski landed on him😳,kA6lKQDvvx8,2023-10-02 18:00:30+00:00,Oct,10581,236,3,0 days 00:00:26
Jamie O'Brien,There’s no way this ends well😳😂,rvVF3NuSHK8,2023-10-02 17:00:36+00:00,Oct,23954,618,18,0 days 00:00:16
Jamie O'Brien,They need a back replacement after that one😭😂,ZQhJ49x4CBM,2023-10-02 17:00:20+00:00,Oct,15278,444,21,0 days 00:00:07
Jamie O'Brien,Board transfer gone wrong😳,AYsg5SK_Pn4,2023-10-02 17:00:10+00:00,Oct,11410,275,5,0 days 00:00:10
Jamie O'Brien,Perfect backdoor barrel🤩,5XDD2cBh5qc,2023-10-02 17:00:04+00:00,Oct,14580,692,10,0 days 00:00:13
Jamie O'Brien,FREAK SIDE | Jamie O'Brien movie,Ts4eBnjYjbc,2023-10-02 07:00:19+00:00,Oct,21576,668,83,0 days 00:38:44
Jamie O'Brien,They almost got destroyed 😳,O19OOO0pMzU,2023-10-01 18:00:15+00:00,Oct,16810,598,15,0 days 00:00:10
Jamie O'Brien,What was he thinking??😭🤣,-amFA8fXzf8,2023-10-01 18:00:00+00:00,Oct,14939,430,10,0 days 00:00:07
Jamie O'Brien,Follow the leader 🐛 🤣,A-kWtJHZM3I,2023-10-01 17:00:12+00:00,Oct,7935,0,4,0 days 00:00:14
Jamie O'Brien,Have you ever seen a wave like this?😳,MjUNVVzZ5vY,2023-10-01 17:00:11+00:00,Oct,57598,1622,54,0 days 00:00:11
Jamie O'Brien,When the boys want to dawn patrol but you have work at 9😅🤣,CDx7N-barlk,2023-10-01 17:00:07+00:00,Oct,45097,0,10,0 days 00:00:15
Jamie O'Brien,Backwash party wave 🎉,MmME3TI2M9g,2023-10-01 04:00:17+00:00,Oct,14534,265,4,0 days 00:00:08
Jamie O'Brien,This is how you ride a longboard 😅🤣,P-bH2UiWXqs,2023-10-01 04:00:13+00:00,Oct,46264,1845,25,0 days 00:00:14
Jamie O'Brien,How to stay psyched when the waves are flat🤣,3S8fc7CnyyI,2023-10-01 04:00:03+00:00,Oct,12712,281,12,0 days 00:00:12
Jamie O'Brien,This did not end well😳,oVmdsawCK_Q,2023-10-01 03:00:33+00:00,Oct,67198,2010,47,0 days 00:00:17
Jamie O'Brien,We tried to jump the river🤣,qIRZYkGXdM4,2023-10-01 03:00:21+00:00,Oct,11225,260,8,0 days 00:00:06
Jamie O'Brien,Surfing perfect ferry waves!,YzBHeLjt5HI,2023-09-29 19:00:17+00:00,Sep,29397,691,17,0 days 00:00:42
Jamie O'Brien,We’re about to get really barreled!!,zl_P3GTHwLA,2023-09-29 18:00:34+00:00,Sep,11049,571,7,0 days 00:00:13
Jamie O'Brien,Is this the biggest wave ever surfed on the north shore??,X5_XJK5UUdU,2023-09-29 18:00:11+00:00,Sep,34913,1762,57,0 days 00:00:16
Jamie O'Brien,Surfing novelty waves next to sketchy rocks 😳,MrZIkv3XzbI,2023-09-29 18:00:09+00:00,Sep,30304,514,11,0 days 00:00:09
Jamie O'Brien,Never ending waves!!,mTmTSMIrXwo,2023-09-27 18:00:27+00:00,Sep,22744,903,14,0 days 00:00:27
Jamie O'Brien,What were they thinking??😳🤣,h4eQSdCtEFs,2023-09-27 18:00:17+00:00,Sep,50153,1111,53,0 days 00:00:15
Jamie O'Brien,Tourist boat gets smashed by massive waves in Waikiki!!😳,VL8L6FpACYo,2023-09-27 18:00:12+00:00,Sep,32035,680,19,0 days 00:00:44
Jamie O'Brien,The best man made wave in the world🤩,xC8-BbX2tCQ,2023-09-27 17:00:41+00:00,Sep,21287,743,29,0 days 00:00:15
Jamie O'Brien,That one hurt😳,0f_f5cOp50s,2023-09-27 17:00:00+00:00,Sep,13902,337,5,0 days 00:00:06
Jamie O'Brien,Gnarly wipeouts at the wedge 😳😂,oijOqRcckpE,2023-09-26 21:07:03+00:00,Sep,16874,419,13,0 days 00:00:15
Jamie O'Brien,STEP OFFS ONTO MAN MADE WAVE!!,VbWo7Nk59FI,2023-09-26 21:03:19+00:00,Sep,36815,0,24,0 days 00:00:34
Jamie O'Brien,SENDING IT DOWN A MASSIVE STORM DRAIN 😅,zIknD1GFP40,2023-09-26 21:00:27+00:00,Sep,12599,0,4,0 days 00:00:12
Jamie O'Brien,Have you ever been on a slide this big??😳,TkK_PYXRc8s,2023-09-26 21:00:22+00:00,Sep,8158,0,5,0 days 00:00:11
Jamie O'Brien,HOW TO DO A BODYBOARD BOARD TRANSFER🔥,3Kevc9Go_9M,2023-09-26 21:00:02+00:00,Sep,48114,1328,15,0 days 00:00:22
Jamie O'Brien,Sketchy closeouts at the wedge 😳,oyV9fa-XCRs,2023-09-25 20:00:23+00:00,Sep,17799,538,15,0 days 00:00:08
Jamie O'Brien,Perfect sandbar barrels in Southern California 🌊,dGrHRWipbUQ,2023-09-25 20:00:18+00:00,Sep,15037,476,14,0 days 00:00:12
Jamie O'Brien,The perfect river wave 🤩,yvp2V2D_Jow,2023-09-25 19:42:50+00:00,Sep,37067,1429,29,0 days 00:00:12
Jamie O'Brien,Perfect massive barrels in Mexico🤩,Df7svJIQp6Q,2023-09-25 19:37:45+00:00,Sep,21437,915,19,0 days 00:00:13
Jamie O'Brien,Gnarly skate wipeout at massive storm drain!!,hh7BBe7K3DA,2023-09-25 19:32:19+00:00,Sep,28990,776,8,0 days 00:00:13
Jamie O'Brien,THE BEST WAVE I EVER SURFED IN CALIFORNIA!,DoZvCWXYWa4,2023-09-25 19:00:05+00:00,Sep,77000,1769,155,0 days 00:20:02
Jamie O'Brien,Bodyboarders get slammed by the lip😳,dZEg7DM1c_4,2023-09-24 19:00:15+00:00,Sep,21846,679,14,0 days 00:00:09
Jamie O'Brien,Rubber duckie gets stuck in river wave😂,OuCU4ekV3ZE,2023-09-24 19:00:10+00:00,Sep,8794,204,5,0 days 00:00:27
Jamie O'Brien,We almost died on the jet skis 😳,bi8KzdP8Bd0,2023-09-24 18:00:15+00:00,Sep,107413,3576,16,0 days 00:01:01
Jamie O'Brien,Packing closeouts in shallow water 😳,O1Qy57pwdwE,2023-09-24 18:00:07+00:00,Sep,23227,0,11,0 days 00:00:09
Jamie O'Brien,This river wave barreled!!😳,aiELB5zd4vI,2023-09-24 18:00:01+00:00,Sep,8817,319,11,0 days 00:00:41
Jamie O'Brien,Bodyboarding perfect barrels 🤩,X4uEhIHie9w,2023-09-23 19:00:13+00:00,Sep,32437,1066,32,0 days 00:00:10
Jamie O'Brien,Easiest way to get barreled!!,AlveHuC5OPo,2023-09-23 18:18:05+00:00,Sep,28993,0,21,0 days 00:00:09
Jamie O'Brien,How to set up the perfect surfboard! Pt. 2,gj-17ENARtg,2023-09-23 18:00:09+00:00,Sep,15412,0,7,0 days 00:01:01
Jamie O'Brien,They ran straight into the rocks!!😳,9eoevf24YQs,2023-09-23 17:59:13+00:00,Sep,23413,0,16,0 days 00:00:12
Jamie O'Brien,Have you ever surfed a man-made wave??🌊,gpC82NLSDlw,2023-09-22 18:00:28+00:00,Sep,34498,1536,21,0 days 00:00:27
Jamie O'Brien,Surfers get SMOKED at the wedge 😳,upEgVbrVTpY,2023-09-22 18:00:27+00:00,Sep,31156,851,20,0 days 00:00:11
Jamie O'Brien,How is this possible???😳 #ghost,HWj9kpMJhsE,2023-09-22 17:00:18+00:00,Sep,394078,0,336,0 days 00:00:15
Jamie O'Brien,How to set up the perfect surfboard! Pt. 1,0cEOgMHnuEM,2023-09-22 17:00:02+00:00,Sep,17774,663,12,0 days 00:01:01
Jamie O'Brien,One of the scariest things I’ve ever done😳,2N_qrmX8Gzg,2023-09-22 17:00:02+00:00,Sep,20825,454,10,0 days 00:00:18
Jamie O'Brien,Perfect lines in Malibu🌊,nhX8iCKKGaE,2023-09-21 18:25:35+00:00,Sep,14838,0,13,0 days 00:00:17
Jamie O'Brien,You don’t want to run into this wall😳,Xe-Lns4NHfg,2023-09-21 18:23:32+00:00,Sep,20032,490,4,0 days 00:00:10
Jamie O'Brien,When your foot slips on the takeoff…,IDhSS3QuxPE,2023-09-21 18:21:28+00:00,Sep,17671,502,7,0 days 00:00:09
Jamie O'Brien,This could have ended so bad 😳😂,ICqbschdK-w,2023-09-21 18:20:20+00:00,Sep,17877,263,11,0 days 00:00:09
Jamie O'Brien,Perfect waves in the middle of nowhere!,NU0alQbvQV8,2023-09-21 18:19:07+00:00,Sep,7285,0,4,0 days 00:00:09
Jamie O'Brien,Perfect barrels in Southern California 🌊,mY1q5aO6V9I,2023-09-21 05:00:22+00:00,Sep,28263,963,17,0 days 00:00:09
Jamie O'Brien,Packing closeouts at the Wedge!,tUxO6wmmbw0,2023-09-20 18:00:24+00:00,Sep,13282,508,10,0 days 00:00:11
Jamie O'Brien,Perfect barrels in the middle of the Pacific  Ocean!,A-wRIrVyH8U,2023-09-20 18:00:03+00:00,Sep,17718,706,25,0 days 00:00:16
Jamie O'Brien,Did this dinosaur just get barreled???😮,saioibO_fQQ,2023-09-20 17:00:40+00:00,Sep,22650,883,27,0 days 00:00:19
Jamie O'Brien,Guess how many surfboards are in my garage!!,eGvIMc0M4OY,2023-09-20 17:00:33+00:00,Sep,83797,0,130,0 days 00:01:01
Jamie O'Brien,Tanker surfing under the Golden Gate Bridge!!,39HqTUNw8MU,2023-09-19 21:00:02+00:00,Sep,12946,305,8,0 days 00:00:14
Jamie O'Brien,Surfer gets LAUNCHED by backwash 😳,upruOsF8rT0,2023-09-19 20:00:31+00:00,Sep,16203,525,19,0 days 00:00:10
Jamie O'Brien,Surfer gets head taken off by massive wave😳,dlSDqUZKmTs,2023-09-19 20:00:13+00:00,Sep,347317,9930,278,0 days 00:00:10
Jamie O'Brien,Sit down barrels at the wedge!,_G3z5IWbDhw,2023-09-19 20:00:10+00:00,Sep,15130,442,6,0 days 00:00:09
Jamie O'Brien,How to surf every day of the year 🤣,75im6wHuL7Y,2023-09-19 20:00:02+00:00,Sep,13725,365,10,0 days 00:00:12
Jamie O'Brien,That didn’t go as planned..,wVfBe4el3Jg,2023-09-18 23:00:32+00:00,Sep,17444,489,13,0 days 00:00:10
Jamie O'Brien,Paddling out has never been so easy😎,0KMwIt6-vy8,2023-09-18 22:14:33+00:00,Sep,126286,3639,35,0 days 00:00:25
Jamie O'Brien,This guy stole my wave!!!,T9SHMjxe-uI,2023-09-18 21:07:46+00:00,Sep,49555,1894,25,0 days 00:00:32
Jamie O'Brien,Not as easy as it looks 😅,DGqt2BAeYfI,2023-09-18 21:04:20+00:00,Sep,16895,406,3,0 days 00:00:16
Jamie O'Brien,Mother Nature always wins🤣,orX2q6FzThk,2023-09-18 20:57:34+00:00,Sep,14490,381,8,0 days 00:00:09
Jamie O'Brien,THE MOST DANGEROUS SURF SPOT ON THE SOUTH SHORE (OAHU),idszCaHgzKc,2023-09-18 19:00:16+00:00,Sep,136893,2246,129,0 days 00:13:53
Jamie O'Brien,How NOT to ride a snowboard😅🤣,ud3loBWO81E,2023-09-17 21:08:46+00:00,Sep,20603,560,28,0 days 00:00:08
Jamie O'Brien,Biggest skeleton bay EVER?!?😳☠️,WRd2nk4DSwQ,2023-09-17 21:08:18+00:00,Sep,30982,1130,18,0 days 00:00:24
Jamie O'Brien,That didn’t end very well…,j0MdP0hreHI,2023-09-17 20:30:55+00:00,Sep,24275,712,11,0 days 00:00:10
Jamie O'Brien,Girl gets LAUNCHED off slip and slide 🚀,2VA3YLk6-yM,2023-09-17 20:29:20+00:00,Sep,26523,548,14,0 days 00:00:06
Jamie O'Brien,Is this the first barrel ever on a raft??😮,cgSzzIngbCE,2023-09-17 20:28:23+00:00,Sep,58204,2055,49,0 days 00:00:16
Jamie O'Brien,This wave almost killed him!!😱,daywjGKOVjE,2023-09-17 01:23:37+00:00,Sep,15500,592,14,0 days 00:00:18
Jamie O'Brien,This is not gonna end well…,KWltiU_ruvI,2023-09-17 01:19:32+00:00,Sep,43143,1040,22,0 days 00:00:13
Jamie O'Brien,He went FLYING😳🚀,rb7j-Kb149A,2023-09-17 01:18:33+00:00,Sep,18589,578,12,0 days 00:00:10
Jamie O'Brien,We almost DIED😳😭,qJ2brNXUy3A,2023-09-17 01:09:28+00:00,Sep,102467,4341,35,0 days 00:01:01
Jamie O'Brien,You better stay off his wave!!😳🏄🏽‍♂️,EftfsQjncI8,2023-09-17 01:07:54+00:00,Sep,36999,857,8,0 days 00:00:12
Jamie O'Brien,This wave breaks on dry reef!!😵,xHM-RkYMfsQ,2023-09-15 18:00:22+00:00,Sep,91093,2086,57,0 days 00:00:09
Jamie O'Brien,He got LAUNCHED💥😳,1m2mxd7nhhI,2023-09-15 18:00:01+00:00,Sep,13661,442,7,0 days 00:00:12
Jamie O'Brien,DID YOU SEE THAT?!?😳🐬,ezDFpChc9ks,2023-09-15 17:00:19+00:00,Sep,15617,734,13,0 days 00:00:09
Jamie O'Brien,BOMB DROP ON A MAN MADE WAVE😱💣,6jpTgMFgdR4,2023-09-15 17:00:04+00:00,Sep,27895,774,6,0 days 00:00:07
Jamie O'Brien,Scariest party wave of my life!!😳🤣,3WOqVgTMic4,2023-09-15 17:00:02+00:00,Sep,34336,943,21,0 days 00:00:07
Jamie O'Brien,This is how you couch surf🤣,AyWHmfbTz5Y,2023-09-14 20:00:03+00:00,Sep,18401,493,9,0 days 00:00:09
Jamie O'Brien,Worst idea EVER?!😳🤣,F01QEakjPGw,2023-09-14 20:00:03+00:00,Sep,15471,325,7,0 days 00:00:10
Jamie O'Brien,I almost broke my neck 🤣,NrI201dGfqw,2023-09-14 19:00:11+00:00,Sep,40830,789,16,0 days 00:00:12
Jamie O'Brien,This saved my life!!!,Ax5TmUo6xH8,2023-09-14 19:00:10+00:00,Sep,40110,1591,35,0 days 00:01:01
Jamie O'Brien,Bomb drop into a flowing river!!,4wrbtflv5jU,2023-09-14 19:00:02+00:00,Sep,13501,238,2,0 days 00:00:05
Jamie O'Brien,Couple gets swept to the ocean!!!,tO8WCDx0V44,2023-09-13 19:00:32+00:00,Sep,20285,282,3,0 days 00:00:07
Jamie O'Brien,Why would he do this?!😭🤣,IgCX_0plNFY,2023-09-13 19:00:11+00:00,Sep,16218,294,21,0 days 00:00:07
Jamie O'Brien,Have you ever surfed a massive wave on fire??😳🔥,WoeF4XQAOHg,2023-09-13 18:00:22+00:00,Sep,215671,8099,47,0 days 00:01:01
Jamie O'Brien,How to land a bomb drop!!!,79tRMp5KG-M,2023-09-13 18:00:02+00:00,Sep,70943,2713,33,0 days 00:00:30
Jamie O'Brien,Have you ever surfed on two boards??,atzcvx3zt0o,2023-09-13 18:00:01+00:00,Sep,17711,467,6,0 days 00:00:16
Jamie O'Brien,Massive river wave destroyed this beach!,cmmne9WPqPI,2023-09-12 18:00:27+00:00,Sep,17201,469,5,0 days 00:00:22
Jamie O'Brien,What NOT to do in the shorebreak☠️,hLXOAE5uVDc,2023-09-12 18:00:26+00:00,Sep,302251,6107,205,0 days 00:00:08
Jamie O'Brien,IVE NEVER BEEN SO SCARED IN MY LIFE😳😂,p_E29wxEwTc,2023-09-12 17:00:33+00:00,Sep,2670155,95086,366,0 days 00:00:41
Jamie O'Brien,FILMER LANDS ON MY HEAD IN SHOREBREAK😳😂,QEbbr8DmIbU,2023-09-12 17:00:25+00:00,Sep,21981,507,6,0 days 00:00:07
Jamie O'Brien,DO NOT TRY THIS AT HOME😳😆,279m76R9nYo,2023-09-12 17:00:01+00:00,Sep,9033,216,4,0 days 00:00:04
Jamie O'Brien,Riding from the ocean to the beach!!,fiZ2kqaeITk,2023-09-12 02:00:27+00:00,Sep,66098,1863,26,0 days 00:00:19
Jamie O'Brien,What to do when there’s no surf in Hawaii!!,cTrsMp0HD5U,2023-09-12 01:00:24+00:00,Sep,23316,571,8,0 days 00:00:14
Jamie O'Brien,Never been inside a barrel this big!!!,gAEdk0pCn44,2023-09-12 01:00:17+00:00,Sep,75895,3915,29,0 days 00:00:39
Jamie O'Brien,The best board to ride in HEAVY shorebreak!,S5Abwj49lSU,2023-09-12 01:00:10+00:00,Sep,37364,1304,19,0 days 00:00:27
Jamie O'Brien,FREAK SHOW | The Jamie O’Brien Movie,kdITPJBk6no,2023-09-11 19:00:21+00:00,Sep,64668,1986,214,0 days 00:38:29
Jamie O'Brien,Southern California roller coaster!!🎢,bnA5ccd3y88,2023-09-10 18:00:17+00:00,Sep,23613,446,9,0 days 00:00:10
Jamie O'Brien,THIS WAVE SNAPPED HIS BOARD😳💥,I37Wf6brL28,2023-09-10 18:00:11+00:00,Sep,15602,432,8,0 days 00:00:07
Jamie O'Brien,I GOT THE BEST WAVE OF MY LIFE ON THIS BOARD,4m80avOkUCQ,2023-09-10 17:00:04+00:00,Sep,176965,9107,98,0 days 00:00:56
Jamie O'Brien,I ALMOST DIED😳😅,4uUbLlWba_s,2023-09-10 17:00:03+00:00,Sep,611312,23113,200,0 days 00:01:00
Jamie O'Brien,WHERE IS HE!?😳😂,0b2D98G_RQ8,2023-09-10 17:00:02+00:00,Sep,16473,296,14,0 days 00:00:10
Jamie O'Brien,My favorite pair of @cariumabrand  💚 #cariuma,TSZ-RV3XFZI,2023-09-09 22:56:00+00:00,Sep,11609,284,11,0 days 00:00:40
Jamie O'Brien,How to get barreled on a couch!!,q99rkAc-sbY,2023-09-09 19:00:23+00:00,Sep,25915,758,14,0 days 00:00:08
Jamie O'Brien,Have you ever tried tarp surfing??😂,8lsqEkjk2Vw,2023-09-09 19:00:03+00:00,Sep,30709,1096,20,0 days 00:00:16
Jamie O'Brien,Into very shallow water??😳,CibQZP_omSk,2023-09-09 19:00:03+00:00,Sep,13097,257,4,0 days 00:00:07
Jamie O'Brien,Have you ever ridden this slide??🚀,cJxVUeWBGbo,2023-09-09 18:00:11+00:00,Sep,15810,438,9,0 days 00:00:11
Jamie O'Brien,Why would you do this??😳,6JXcAtXTZzM,2023-09-09 18:00:02+00:00,Sep,18194,477,27,0 days 00:00:08
Jamie O'Brien,This couldn’t have gone any worse!!!,hm30t15M3hQ,2023-09-08 19:00:29+00:00,Sep,34802,952,43,0 days 00:00:08
Jamie O'Brien,Watch out for the psych slug!!,BS7nFwFDIl0,2023-09-08 19:00:04+00:00,Sep,10461,302,5,0 days 00:00:14
Jamie O'Brien,Pipeline looking picture perfect!,WODQGLFiImI,2023-09-08 18:00:13+00:00,Sep,19078,566,5,0 days 00:00:09
Jamie O'Brien,Why I don’t ride a dirt bike anymore…,S807hCNPjX8,2023-09-08 18:00:11+00:00,Sep,15815,312,12,0 days 00:00:08
Jamie O'Brien,Wrong place at the wrong time😅,C_FccJAkH1A,2023-09-08 18:00:09+00:00,Sep,21041,367,10,0 days 00:00:06
Jamie O'Brien,Man made perfection!,rMj8Y5ycQ_0,2023-09-07 19:00:25+00:00,Sep,43947,1496,51,0 days 00:00:44
Jamie O'Brien,Endless fun in Hawaii!,H0i1QDhCvgA,2023-09-07 19:00:11+00:00,Sep,10059,280,4,0 days 00:00:12
Jamie O'Brien,Best barrel of my life!!,x2sYUhTVTEs,2023-09-07 18:00:28+00:00,Sep,18918,400,10,0 days 00:00:11
Jamie O'Brien,Surfing novelty waves in Brazil 🇧🇷,LqgJ18o7Jdo,2023-09-07 18:00:17+00:00,Sep,83881,704,7,0 days 00:00:06
Jamie O'Brien,Sometimes you just have to sit back and relax!,KttVh4VSjZs,2023-09-07 18:00:08+00:00,Sep,32918,379,6,0 days 00:00:08
Jamie O'Brien,Crazy party wave ends in destruction!,qyLCaCMCBs4,2023-09-06 18:00:21+00:00,Sep,13570,363,11,0 days 00:00:11
Jamie O'Brien,Board transfers are the best!,CkcVyr8YDaM,2023-09-06 18:00:10+00:00,Sep,15143,420,4,0 days 00:00:06
Jamie O'Brien,Is this how you surf Pipeline??,VKNv3lVNOYs,2023-09-06 17:00:30+00:00,Sep,27612,620,11,0 days 00:00:09
Jamie O'Brien,Stingray almost hits surfer while foiling!,NTSd7kAQXXk,2023-09-06 17:00:22+00:00,Sep,22974,461,12,0 days 00:00:09
Jamie O'Brien,All fun and games!,Mb9zPRf-UQ4,2023-09-06 17:00:16+00:00,Sep,21690,565,4,0 days 00:00:10
Jamie O'Brien,Almost took his head off😵,wCJ2udpIhLo,2023-09-05 18:00:24+00:00,Sep,28697,981,17,0 days 00:00:16
Jamie O'Brien,Surfing dinosaur 🦖,mzrwMSj23Jc,2023-09-05 18:00:20+00:00,Sep,22033,820,15,0 days 00:00:15
Jamie O'Brien,Rainy days in the north shore 🍫💦,3AJe_NwkiYc,2023-09-05 18:00:01+00:00,Sep,12021,364,5,0 days 00:00:15
Jamie O'Brien,Worst wipeout ever???,qtnSlnDyh0Y,2023-09-05 17:00:34+00:00,Sep,29817,738,35,0 days 00:00:12
Jamie O'Brien,This surfer is lucky to be alive!!!,r06t3JqaNbY,2023-09-05 17:00:24+00:00,Sep,27104,584,27,0 days 00:00:10
Jamie O'Brien,Definitely living the slip n slide dream!!!!,x-VwW8e90FI,2023-09-04 21:00:36+00:00,Sep,8401,230,7,0 days 00:00:08
Jamie O'Brien,This could have ended really bad!,hFCYqfgiaEM,2023-09-04 21:00:30+00:00,Sep,30609,749,16,0 days 00:00:17
Jamie O'Brien,Wave pools are cool 😎,dv07NIrpWj0,2023-09-04 20:50:30+00:00,Sep,17304,443,4,0 days 00:00:12
Jamie O'Brien,The easy way out to Pipeline,6Yqen1Ob_KY,2023-09-04 20:49:49+00:00,Sep,436799,12787,103,0 days 00:00:22
Jamie O'Brien,Life’s about having fun!,mccXuFiDkJ8,2023-09-04 20:48:37+00:00,Sep,54440,1661,32,0 days 00:00:24
Jamie O'Brien,I AM SO LUCKY TO HAVE SURFED THIS WAVE! (RAW POV),pBaubb8_Mj8,2023-09-04 19:00:30+00:00,Sep,113191,2479,166,0 days 00:18:21
Jamie O'Brien,WEIRDEST WAVES EVER?!,iFEoxjcBREg,2023-09-03 18:00:24+00:00,Sep,4018980,149043,1910,0 days 00:00:08
Jamie O'Brien,This river was filled with WORMS?!,tuRYPDsISAE,2023-09-03 18:00:17+00:00,Sep,10370,272,13,0 days 00:00:13
Jamie O'Brien,Street surfing with the boys during massive flood!,fwctGSghArI,2023-09-03 17:00:33+00:00,Sep,10879,390,5,0 days 00:00:19
Jamie O'Brien,This RC surfer died!!!,dM8gIYJMo1c,2023-09-03 17:00:31+00:00,Sep,60514,846,7,0 days 00:00:15
Jamie O'Brien,Poopies the sand surfer 🏄🏽‍♂️,VkSm1Y3xc-A,2023-09-03 17:00:20+00:00,Sep,26630,419,8,0 days 00:00:07
Jamie O'Brien,Probably the worst idea ever!!!,kgaO08WY61Q,2023-09-02 18:00:30+00:00,Sep,25294,694,31,0 days 00:00:08
